SMILES,homo_ev,lumo_ev,bandgap_ev,source_db,canonical_SMILES,ewg_count,ewg_weighted,mol_weight,n_arom_rings,conj_length,logp,measurement_type,halogen_count,nonarom_cc,scaffold,split
CCCCCCCCC(CCCC)Cc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c5nc4cc(F)c(F)cc4nc5c%10c9sc8c(C(CCCC)CCCCCCCC)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13,-5.65,-3.9,1.38,your_data,CCCCCCCCC(CCCC)Cc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5cc(F)c(F)cc5nc4c4c5sc6c(C(CCCC)CCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,12,5.0200000000000005,1602.1169999999988,11,37,29.103820000000105,experiment,6,4,C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7c8sc(C=C9C(=C)c%10ccccc%10C9=O)cc8sc7c6c6nc7ccccc7nc6c54)c3s2)C(=O)c2ccccc21,train
CCCCCCCCC(CCCC)Cc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c5nc4ccccc4nc5c%10c9sc8c(C(CCCC)CCCCCCCC)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13,-5.57,-3.84,1.36,your_data,CCCCCCCCC(CCCC)Cc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5ccccc5nc4c4c5sc6c(C(CCCC)CCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,10,4.5600000000000005,1566.1369999999988,11,37,28.8256200000001,experiment,4,4,C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7c8sc(C=C9C(=C)c%10ccccc%10C9=O)cc8sc7c6c6nc7ccccc7nc6c54)c3s2)C(=O)c2ccccc21,train
CCCCCCCCC(CCCC)Cc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c5nc4c(F)c(F)c(F)c(F)c4nc5c%10c9sc8c(C(CCCC)CCCCCCCC)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13,-5.72,-3.94,1.41,your_data,CCCCCCCCC(CCCC)Cc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5c(F)c(F)c(F)c(F)c5nc4c4c5sc6c(C(CCCC)CCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,14,5.48,1638.0969999999988,11,37,29.38202000000011,experiment,8,4,C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7c8sc(C=C9C(=C)c%10ccccc%10C9=O)cc8sc7c6c6nc7ccccc7nc6c54)c3s2)C(=O)c2ccccc21,train
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CCCCCCCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CCC(CC)CCCC)c9c%10n(CCC(CC)CCCC)c%11%12,-5.7,-3.87,1.34,your_data,CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CCC(CC)CCCC)c4c3n(CCC(CC)CCCC)c21,10,4.5600000000000005,1480.024999999999,10,36,26.53682000000008,experiment,4,4,C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7c8sc(C=C9C(=C)c%10ccccc%10C9=O)cc8sc7c6c6nsnc6c54)c3s2)C(=O)c2ccccc21,train
CCCCCCCCCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CCCCCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CCC(CCCC)CCCCCC)c9c%10n(CCC(CCCC)CCCCC)c%11%12,-5.7,-4.3,1.3,your_data,CCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CCC(CCCC)CCCCCC)c4c3n(CCC(CCCC)CCCCC)c21,10,4.5600000000000005,1522.1059999999995,10,39,27.70712000000009,experiment,4,4,C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7c8sc(C=C9C(=C)c%10ccccc%10C9=O)cc8sc7c6c6nsnc6c54)c3s2)C(=O)c2ccccc21,train
CCCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4c(C#N)sc(C#N)c4c9c8sc7c(CCCCCCCCC)c(C=c6c(=O)c5cc(Cl)c(Cl)cc5c6=C(C#N)C#N)sc7c8n(CC(CCCC)CCCCCC)c9c%10n(CC(CCCC)CCCCCC)c%11%12,-5.74,-3.92,1.4,your_data,CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4c(C#N)sc(C#N)c4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,12,5.88,1621.942999999999,10,38,30.32758000000012,experiment,4,4,C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7c8sc(C=C9C(=C)c%10ccccc%10C9=O)cc8sc7c6c6cscc6c54)c3s2)C(=O)c2ccccc21,train
CCCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c5c(C#N)c4ccccc4c(C#N)c5c%10c9sc8c(CCCCCCCCC)c(C=c7c(=O)c6cc(Cl)c(Cl)cc6c7=C(C#N)C#N)sc8c9n(CC(CCCC)CCCCCC)c%10c%11n(CC(CCCC)CCCCCC)c%12%13,-5.69,-3.88,1.4,your_data,CCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4c(C#N)c5ccccc5c(C#N)c4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,12,5.88,1665.973999999999,11,38,31.41928000000013,experiment,4,4,C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7c8sc(C=C9C(=C)c%10ccccc%10C9=O)cc8sc7c6c6cc7ccccc7cc6c54)c3s2)C(=O)c2ccccc21,val
CCCCCCC(CCCC)Cc1csc(-c2cc3c4nsnc4c4cc(-c5cc(CC(CCCC)CCCCCC)c(-c6cc7c(-c8cc(F)c(CC(CC)CCCC)s8)c8sccc8c(-c8cc(F)c(CC(CC)CCCC)[nH]8)c7s6)s5)sc4c3s2)c1,-5.74,-3.97,1.36,your_data,CCCCCCC(CCCC)Cc1csc(-c2cc3c4nsnc4c4cc(-c5cc(CC(CCCC)CCCCCC)c(-c6cc7c(-c8cc(F)c(CC(CC)CCCC)s8)c8sccc8c(-c8cc(F)c(CC(CC)CCCC)[nH]8)c7s6)s5)sc4c3s2)c1,2,0.46,1345.1489999999992,11,37,28.832300000000096,experiment,2,0,c1c[nH]c(-c2c3ccsc3c(-c3cccs3)c3cc(-c4ccc(-c5cc6c7nsnc7c7cc(-c8cccs8)sc7c6s5)s4)sc23)c1,test
CCCCC(CC)Cc%14cccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5cccc(CC(CC)CCCC)c5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)c%14,-5.57,-3.82,1.35,your_data,CCCCC(CC)Cc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cccc(CC(CC)CCCC)c8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CC)CCCC)c5c4n(CC(CC)CCCC)c32)c1,10,4.5600000000000005,1520.004999999999,12,28,26.46182000000008,experiment,4,4,C=C1C(=Cc2sc3c(sc4c3[nH]c3c5[nH]c6c7sc(C=C8C(=C)c9ccccc9C8=O)c(-c8ccccc8)c7sc6c5c5nsnc5c34)c2-c2ccccc2)C(=O)c2ccccc21,train
CCCCCCC(CCCC)CCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CCC(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12,-5.74,-3.89,1.39,your_data,CCCCCCC(CCCC)CCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCC(CCCC)CCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,10,4.5600000000000005,1508.0789999999988,10,36,27.02882000000008,experiment,4,4,C=C1C(=Cc2cc3sc4c([nH]c5c6[nH]c7c8sc(C=C9C(=C)c%10ccccc%10C9=O)cc8sc7c6c6nsnc6c54)c3s2)C(=O)c2ccccc21,train
CCCCC(CC)Cc%14csc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5cc(CC(CC)CCCC)cs5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)c%14,-5.69,-3.96,1.38,your_data,CCCCC(CC)Cc1csc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cc(CC(CC)CCCC)cs8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCC)CCCC)c5c4n(CC(CC)CCCC)c32)c1,10,4.5600000000000005,1546.0899999999992,12,29,26.974920000000083,experiment,4,4,C=C1C(=Cc2sc3c(sc4c3[nH]c3c5[nH]c6c7sc(C=C8C(=C)c9ccccc9C8=O)c(-c8cccs8)c7sc6c5c5nsnc5c34)c2-c2cccs2)C(=O)c2ccccc21,val
CCCCCCCCc%14ccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5ccc(CCCCCCCC)s5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)s%14,-5.69,-3.93,1.39,your_data,CCCCCCCCc1ccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8ccc(CCCCCCCC)s8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCC)CCCC)c5c4n(CC(CC)CCCC)c32)s1,10,4.5600000000000005,1546.089999999999,12,31,27.26312000000008,experiment,4,4,C=C1C(=Cc2sc3c(sc4c3[nH]c3c5[nH]c6c7sc(C=C8C(=C)c9ccccc9C8=O)c(-c8cccs8)c7sc6c5c5nsnc5c34)c2-c2cccs2)C(=O)c2ccccc21,val
CCCCC(CC)Cc%14ccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5ccc(CC(CC)CCCC)s5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)s%14,-5.71,-3.94,1.39,your_data,CCCCC(CC)Cc1ccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8ccc(CC(CC)CCCC)s8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCC)CCCC)c5c4n(CC(CC)CCCC)c32)s1,10,4.5600000000000005,1546.0899999999992,12,29,26.97492000000008,experiment,4,4,C=C1C(=Cc2sc3c(sc4c3[nH]c3c5[nH]c6c7sc(C=C8C(=C)c9ccccc9C8=O)c(-c8cccs8)c7sc6c5c5nsnc5c34)c2-c2cccs2)C(=O)c2ccccc21,val
CCCCCCCCC7(CCCCCCCC)c5cc4c3sc(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)cc3C(CCCCCCCC)(CCCCCCCC)c4cc5c6cc%11c(cc67)c%10sc(C=c9c(=O)c8cc(Cl)c(Cl)cc8c9=C(C#N)C#N)cc%10C%11(CCCCCCCC)CCCCCCCC,-5.5,-3.86,1.54,your_data,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(C=C2C(=O)c5cc(Cl)c(Cl)cc5C2=C(C#N)C#N)cc1C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)c1cc(C=C2C(=O)c4cc(Cl)c(Cl)cc4C2=C(C#N)C#N)sc1-3,10,4.5600000000000005,1573.9509999999989,6,44,31.887620000000112,experiment,4,4,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2cc3c(cc2C4)-c2sc(C=C4C(=C)c5ccccc5C4=O)cc2C3)C(=O)c2ccccc21,train
CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccc(Cl)cc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(Cl)cc4C2=C(C#N)C#N)sc1-3,-5.46,-3.75,1.58,your_data,CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccc(Cl)cc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(Cl)cc4C2=C(C#N)C#N)sc1-3,8,4.1000000000000005,1000.0889999999991,6,8,16.53721999999997,experiment,2,4,C=C1/C(=C/c2cc3c(s2)-c2cc4c(cc2C3)-c2cc3c(cc2C4)-c2sc(/C=C4/C(=C)c5ccccc5C4=O)cc2C3)C(=O)c2ccccc21,train
CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccccc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,-5.43,-3.71,1.63,your_data,CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccccc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,6,3.64,931.1989999999994,6,8,15.230419999999963,experiment,0,4,C=C1/C(=C/c2cc3c(s2)-c2cc4c(cc2C3)-c2cc3c(cc2C4)-c2sc(/C=C4/C(=C)c5ccccc5C4=O)cc2C3)C(=O)c2ccccc21,train
CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(F)cc4C2=C(C#N)C#N)sc1-3,-5.52,-3.76,1.55,your_data,CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(F)cc4C2=C(C#N)C#N)sc1-3,8,4.1000000000000005,822.9619999999999,5,6,12.42211999999998,experiment,2,4,C=C1/C(=C/c2cc3c(s2)-c2cc4c(cc2C3)-c2sc(/C=C3/C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21,train
CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,-5.51,-3.82,1.58,your_data,CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,6,3.64,786.982,5,6,12.14391999999998,experiment,0,4,C=C1/C(=C/c2cc3c(s2)-c2cc4c(cc2C3)-c2sc(/C=C3/C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21,train
CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccc(C)cc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(C)cc4C2=C(C#N)C#N)sc1-3,-5.51,-3.72,1.6,your_data,CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccc(C)cc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(C)cc4C2=C(C#N)C#N)sc1-3,6,3.64,815.0359999999998,5,6,12.760759999999976,experiment,0,4,C=C1/C(=C/c2cc3c(s2)-c2cc4c(cc2C3)-c2sc(/C=C3/C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21,train
CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)s1)Cc9cc8/C5=C(C4SC(C=c3c(=O)c2cc(F)ccc2c3=C(C#N)C#N)CC4S5)\C(c6ccc(CCCCCC)s6)(c7ccc(CCCCCC)s7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10cc(F)ccc%10c%11=C(C#N)C#N)sc%12c%13%14)s%15,-5.74,-4.01,1.51,your_data,CCCCCCc1ccc(C2(c3ccc(CCCCCC)s3)Cc3cc4c(cc3-c3sc5cc(C=C6C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)C2=C4SC3CC(C=C4C(=O)c5cc(F)ccc5C4=C(C#N)C#N)SC23)s1,8,4.1000000000000005,1506.1389999999992,9,26,25.28862000000006,experiment,2,5,C=C1C(=Cc2cc3sc4c(c3s2)C(c2cccs2)(c2cccs2)Cc2cc3c(cc2-4)C(c2cccs2)(c2cccs2)C2=C3SC3CC(C=C4C(=C)c5ccccc5C4=O)SC23)C(=O)c2ccccc21,val
CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)s1)Cc9cc8/C5=C(C4SC(C=c3c(=O)c2ccccc2c3=C(C#N)C#N)CC4S5)\C(c6ccc(CCCCCC)s6)(c7ccc(CCCCCC)s7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10ccccc%10c%11=C(C#N)C#N)sc%12c%13%14)s%15,-5.66,-3.93,1.56,your_data,CCCCCCc1ccc(C2(c3ccc(CCCCCC)s3)Cc3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)C2=C4SC3CC(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)SC23)s1,6,3.64,1470.1589999999992,9,26,25.010420000000053,experiment,0,5,C=C1C(=Cc2cc3sc4c(c3s2)C(c2cccs2)(c2cccs2)Cc2cc3c(cc2-4)C(c2cccs2)(c2cccs2)C2=C3SC3CC(C=C4C(=C)c5ccccc5C4=O)SC23)C(=O)c2ccccc21,val
CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3sc4cc5c6c(sc5cc4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,-5.48,-3.84,1.55,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3sc4cc5c6c(sc5cc4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,6,3.64,1203.5519999999997,11,10,19.37612,experiment,0,4,C=C1/C(=C/c2cc3c(s2)-c2sc4cc5c6c(sc5cc4c2C3(c2ccccc2)c2ccccc2)-c2sc(/C=C3/C(=C)c4ccccc4C3=O)cc2C6(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,train
CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3sc4c(-c5ccc(CC)s5)c5c6c(sc5c(-c5ccc(CC)s5)c4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,-5.43,-3.8,1.53,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3sc4c(-c5ccc(CC)s5)c5c6c(sc5c(-c5ccc(CC)s5)c4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,6,3.64,1423.9139999999993,13,14,23.957920000000048,experiment,0,4,C=C1/C(=C/c2cc3c(s2)-c2sc4c(-c5cccs5)c5c6c(sc5c(-c5cccs5)c4c2C3(c2ccccc2)c2ccccc2)-c2sc(/C=C3/C(=C)c4ccccc4C3=O)cc2C6(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,val
CCC1(CC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2c1ccc1c3c(ccc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4cc(F)c(F)cc4C2=C(C#N)C#N)sc1-3,-5.65,-3.86,1.65,your_data,CCC1(CC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2c1ccc1c3c(ccc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4cc(F)c(F)cc4C2=C(C#N)C#N)sc1-3,10,4.5600000000000005,909.0019999999996,6,6,13.853519999999977,experiment,4,4,C=C1/C(=C/c2cc3c(s2)-c2c(ccc4c5c(ccc24)Cc2cc(/C=C4/C(=C)c6ccccc6C4=O)sc2-5)C3)C(=O)c2ccccc21,train
CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc3-c3sc4c(c(CC)cc5c4cc(CC)c4c6c(sc45)-c4sc(/C=C5\C(=O)c7cc(F)c(F)cc7C5=C(C#N)C#N)cc4C6(c4ccc(CC)cc4)c4ccc(CC)cc4)c32)cc1,-5.65,-3.78,1.55,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc3-c3sc4c(c(CC)cc5c4cc(CC)c4c6c(sc45)-c4sc(/C=C5\C(=O)c7cc(F)c(F)cc7C5=C(C#N)C#N)cc4C6(c4ccc(CC)cc4)c4ccc(CC)cc4)c32)cc1,10,4.5600000000000005,1381.6799999999992,12,12,22.210520000000027,experiment,4,4,C=C1/C(=C/c2cc3c(s2)-c2sc4c(ccc5c4ccc4c6c(sc45)-c4sc(/C=C5/C(=C)c7ccccc7C5=O)cc4C6(c4ccccc4)c4ccccc4)c2C3(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,test
C(=C1C(=C(C#N)C#N)c2c(C1=O)cccc2)c1cc2c(s1)c1c(C2(CCCCCC)CCCCCC)cc2c(c1)C(c1c2sc(c1)C=C1C(=C(C#N)C#N)c2c(C1=O)cccc2)(CCCCCC)CCCCCC,-5.7,-3.9,1.6,your_data,CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CCCCCC)(CCCCCC)c1cc(C=C2C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,6,3.64,1011.4139999999992,5,22,18.385519999999985,experiment,0,4,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2sc(C=C3C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21,train
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)sc2-4)cc1,-5.82,-4.05,1.64,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5cc(F)c(F)cc5C3=C(C#N)C#N)sc2-4)cc1,10,4.5600000000000005,1163.3339999999996,9,10,17.50311999999998,experiment,4,4,C=C1/C(=C/c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(/C=C3/C(=C)c5ccccc5C3=O)cc2C4(c2ccccc2)c2ccccc2)C(=O)c2ccccc21,train
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,-5.74,-4.01,1.48,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,10,4.5600000000000005,1275.5119999999995,11,10,19.932520000000007,experiment,4,4,C=C1/C(=C/c2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(/C=C4/C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,train
